StopCode,StopCode,location,stop_id,stop_name,stop_code,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,HarmCen,CatHarmCen,Clossnes,CatClossnes,BetCen
1.329,1.329,"(429202.0843887986, 4583731.52003286)",1.329,Fontana,329,,41.402009,2.153022,,,0,P.6660329,,1,,,6.247197247197,5,2.260397830018,4,1209.384826251713
1.330,1.330,"(428987.5577286988, 4584147.649749229)",1.330,Lesseps,330,,41.405738,2.150407,,,0,P.6660330,,1,,,6.209697247197,5,2.185467515211,4,1161.009433201645
1.331,1.331,"(428487.0378194522, 4584845.068966985)",1.331,Vallcarca,331,,41.411975,2.144337,,,0,P.6660331,,2,,,6.157409665498,5,2.09296095372,4,1096.508909134887
1.332,1.332,"(428212.7433577172, 4585547.71721974)",1.332,Penitents,332,,41.418279,2.140972,,,0,P.6660332,,1,,,6.087965221053,5,1.987787036448,3,1015.883254051439
1.333,1.333,"(428353.5677120852, 4586323.976547063)",1.333,Vall d'Hebron,333,,41.425283,2.142565,,,0,P.6660333,,1,,,5.997739657144,5,1.874737536745,3,919.132467951302
1.334,1.334,"(428566.1452564293, 4586914.442581291)",1.334,Montbau,334,,41.43062,2.145039,,,0,P.6660334,,1,,,5.881072990477,4,1.758087201125,3,806.256550834476
1.335,1.335,"(428858.4695553892, 4587469.48837292)",1.335,Mundet,335,,41.435645,2.148472,,,0,P.6660335,,1,,,5.728692038096,4,1.641367718893,2,677.255502700959
1.336,1.336,"(429563.3033989763, 4587723.6214216165)",1.336,Valldaura,336,,41.437996,2.156878,,,0,P.6660336,,1,,,5.524146583551,4,1.527295831093,2,532.129323550754
1.337,1.337,"(430361.8193737792, 4588133.138322791)",1.337,Canyelles,337,,41.441754,2.166388,,,0,P.6660337,,1,,,5.234291511087,4,1.417812258972,2,370.878013383859
1.338,1.338,"(431179.2310307033, 4588782.163716648)",1.338,Roquetes,338,,41.44767,2.176098,,,0,P.6660338,,1,,,4.775958177754,3,1.314184784894,1,193.501572200274
1.339,1.339,"(431849.31071363745, 4588979.0000573825)",1.339,Trinitat Nova,339,,41.4495,2.184097,,,0,P.6660339,,1,,,3.815958177754,2,1.217137293087,1,0.0
1.413,1.413,"(433585.19449359796, 4586095.862625211)",1.413,La Pau,413,,41.423678,2.205194,,,0,P.6660221,,1,,,3.645358704763,2,1.208285385501,1,0.0
1.414,1.414,"(434002.27055055386, 4585672.692904373)",1.414,Besòs,414,,41.419901,2.210231,,,0,P.6660414,,1,,,4.597739657144,3,1.322814805927,1,161.251310166895
1.415,1.415,"(434486.3927095293, 4585135.137688695)",1.415,Besòs Mar,415,,41.415099,2.216082,,,0,P.6660415,,1,,,5.047739657144,3,1.446186134977,2,306.377489317101
1.416,1.416,"(434534.03959881037, 4584766.205040951)",1.416,El Maresme | Fòrum,416,,41.41178,2.216692,,,0,P.6660416,,1,,,5.32844141153,4,1.576914825145,2,435.378537450617
1.417,1.417,"(433897.531451334, 4584352.414531008)",1.417,Selva de Mar,417,,41.408001,2.209122,,,0,P.6660417,,1,,,5.522885855974,4,1.712355362274,2,548.254454567443
1.418,1.418,"(433412.4776385263, 4583881.104144853)",1.418,Poblenou,418,,41.403716,2.203371,,,0,P.6660418,,1,,,5.664062326562,4,1.848436583117,3,645.00524066758
1.419,1.419,"(432935.0453115001, 4583409.0885220915)",1.419,Llacuna,419,,41.399425,2.197712,,,0,P.6660419,,1,,,5.768228993229,4,1.979531376246,3,725.630895751028
1.420,1.420,"(432454.0955499172, 4582934.13844801)",1.420,Bogatell,420,,41.395107,2.192012,,,0,P.6660420,,1,,,5.844419469419,4,2.098600932712,4,790.131419817786
1.421,1.421,"(432527.23232212104, 4581998.600303481)",1.421,Ciutadella | Vila Olímpica,421,,41.386687,2.192991,,,0,P.6660421,,2,,,5.897990897991,4,2.19774743347,4,838.506812867855
1.422,1.422,"(431836.21052767907, 4581463.695143138)",1.422,Barceloneta,422,,41.381811,2.184787,,,0,P.6660422,,1,,,5.932178932179,5,2.269218894721,4,870.757074901234
1.423,1.423,"(431315.54855043907, 4581725.642034838)",1.423,Jaume I,423,,41.384126,2.178531,,,0,P.6660423,,1,,,5.948845598846,5,2.306726645047,4,886.882205917923
1.424,1.424,"(430894.3564201156, 4582155.441222288)",1.424,Urquinaona,424,,41.387961,2.173445,,,0,P.6660127,,2,,,5.948845598846,5,2.306726645047,4,886.882205917923
1.425,1.425,"(430428.4722380941, 4582392.6163108)",1.425,Passeig de Gràcia,425,,41.390057,2.167846,,,0,P.6660213,,1,,,5.932178932179,5,2.269218894721,4,870.757074901234
1.426,1.426,"(430682.697716886, 4582930.112003187)",1.426,Girona,426,,41.39492,2.170825,,,0,P.6660426,,1,,,5.897990897991,4,2.19774743347,4,838.506812867855
1.427,1.427,"(430457.3521125219, 4583536.824479062)",1.427,Verdaguer,427,,41.400365,2.16806,,,0,P.6660427,,2,,,5.844419469419,4,2.098600932712,4,790.131419817786
1.428,1.428,"(430059.68703456037, 4584213.7129265005)",1.428,Joanic,428,,41.406427,2.163225,,,0,P.6660428,,1,,,5.768228993229,4,1.979531376246,3,725.630895751028
1.429,1.429,"(430329.91884978523, 4584871.731143243)",1.429,Alfons X,429,,41.412377,2.166382,,,0,P.6660429,,1,,,5.664062326562,4,1.848436583117,3,645.00524066758
1.430,1.430,"(430969.47950190486, 4585263.642986185)",1.430,Guinardó | Hospital de Sant Pau ,430,,41.415962,2.173989,,,0,P.6660430,,1,,,5.522885855974,4,1.712355362274,2,548.254454567443
